tourney_date,surface,winner_name,loser_name
20250927,Hard,Sonay Kartal,Daria Kasatkina
20250927,Hard,Zheng Qinwen,Emiliana Arango
20250927,Hard,Emma Raducanu,Cristina Bucsa
20250928,Hard,Eva Lys,Elena Rybakina
20250928,Hard,McCartney Kessler,Barbora Krejcikova
20250928,Hard,Coco Gauff,Leylah Fernandez
20250928,Hard,Marie Bouzkova,Veronika Kudermetova
20250928,Hard,Jasmine Paolini,Sofia Kenin
20250928,Hard,Belinda Bencic,Priscilla Hon
20250928,Hard,Karolina Muchova,Paula Badosa
20250928,Hard,Amanda Anisimova,Zhang Shuai
20250929,Hard,Mirra Andreeva,Jessica Bouzas Maneiro
20250929,Hard,Marta Kostyuk,Aliaksandra Sasnovich
20250929,Hard,Emma Navarro,Lois Boisson
20250929,Hard,Sonay Kartal,Maya Joint
20250929,Hard,Iga Swiatek,Camila Osorio
20250929,Hard,Anastasia Potapova,Zeynep Sonmez
20250929,Hard,Jessica Pegula,Emma Raducanu
20250929,Hard,Linda Noskova,Zheng Qinwen
20250930,Hard,Coco Gauff,Belinda Bencic
20250930,Hard,Eva Lys,McCartney Kessler
20250930,Hard,Amanda Anisimova,Karolina Muchova
20250930,Hard,Jasmine Paolini,Marie Bouzkova
20251001,Hard,Linda Noskova,Anastasia Potapova
20251001,Hard,Sonay Kartal,Mirra Andreeva
20251001,Hard,Emma Navarro,Iga Swiatek
20251001,Hard,Jessica Pegula,Marta Kostyuk
20251002,Hard,Coco Gauff,Eva Lys
20251002,Hard,Amanda Anisimova,Jasmine Paolini
20251003,Hard,Linda Noskova,Sonay Kartal
20251003,Hard,Jessica Pegula,Emma Navarro
20251004,Hard,Amanda Anisimova,Coco Gauff
20251004,Hard,Linda Noskova,Jessica Pegula
20251005,Hard,Amanda Anisimova,Linda Noskova
20250923,Hard,Arthur Rinderknech,Nishesh Basavareddy
20250923,Hard,Terence Atmane,Sun Fajing
20250923,Hard,David Goffin,Zhou Yi
20250923,Hard,Arthur Cazaux,Chak Lam Coleman Wong
20250923,Hard,Quentin Halys,Wang Aoran
20250923,Hard,Botic Van De Zandschulp,Christopher O'Connell
20250923,Hard,Jesper de Jong,Tristan Schoolkate
20250923,Hard,Adrian Mannarino,Andrea Vavassori
20250924,Hard,Terence Atmane,Botic Van De Zandschulp
20250924,Hard,David Goffin,Arthur Rinderknech
20250924,Hard,Adrian Mannarino,Jesper de Jong
20250924,Hard,Arthur Cazaux,Quentin Halys
20250925,Hard,Alexandre Muller,Karen Khachanov
20250925,Hard,Fabian Marozsan,Benjamin Bonzi
20250925,Hard,Terence Atmane,Zhang Zhizhen
20250925,Hard,Alejandro Davidovich Fokina,Camilo Ugo Carabelli
20250925,Hard,Jannik Sinner,Marin Cilic
20250926,Hard,Jakub Mensik,Miomir Kecmanovic
20250926,Hard,Flavio Cobolli,Andrey Rublev
20250926,Hard,Arthur Rinderknech,David Goffin
20250926,Hard,Alex de Minaur,Bu Yunchaokete
20250926,Hard,Arthur Cazaux,Shang Juncheng
20250926,Hard,Learner Tien,Francisco Cerundolo
20250926,Hard,Daniil Medvedev,Cameron Norrie
20250926,Hard,Adrian Mannarino,Alexander Bublik
20250926,Hard,Corentin Moutet,Tallon Griekspoor
20250926,Hard,Lorenzo Musetti,Giovanni Mpetshi Perricard
20250926,Hard,Alexander Zverev,Lorenzo Sonego
20250927,Hard,Fabian Marozsan,Alexandre Muller
20250927,Hard,Alex de Minaur,Arthur Rinderknech
20250927,Hard,Jannik Sinner,Terence Atmane
20250927,Hard,Jakub Mensik,Arthur Cazaux
20250928,Hard,Learner Tien,Flavio Cobolli
20250928,Hard,Lorenzo Musetti,Adrian Mannarino
20250928,Hard,Daniil Medvedev,Alejandro Davidovich Fokina
20250928,Hard,Alexander Zverev,Corentin Moutet
20250929,Hard,Alex de Minaur,Jakub Mensik
20250929,Hard,Jannik Sinner,Fabian Marozsan
20250929,Hard,Learner Tien,Lorenzo Musetti
20250929,Hard,Daniil Medvedev,Alexander Zverev
20250930,Hard,Jannik Sinner,Alex de Minaur
20250930,Hard,Learner Tien,Daniil Medvedev
20251001,Hard,Jannik Sinner,Learner Tien
20251011,Hard,Mark Lajal,Rei Sakamoto
20251011,Hard,Patrick Zahraj,Dino Prizmic
20251011,Hard,Ethan Quinn,Nikola Slavic
20251011,Hard,Giulio Zeppieri,Vitaliy Sachko
20251011,Hard,Filip Misolic,William Rejchtman Vinciguerra
20251011,Hard,Viktor Durasovic,Matteo Gigante
20251011,Hard,Jay Clarke,Sascha Gueymard Wayenburg
20251011,Hard,Arthur Fery,Ignacio Buse
20251012,Hard,Mark Lajal,Ethan Quinn
20251012,Hard,Filip Misolic,Viktor Durasovic
20251012,Hard,Giulio Zeppieri,Patrick Zahraj
20251012,Hard,Arthur Fery,Jay Clarke
20251013,Hard,Miomir Kecmanovic,Alexandre Muller
20251013,Hard,Jacob Fearnley,Tallon Griekspoor
20251013,Hard,Sebastian Korda,Alexei Popyrin
20251013,Hard,Leo Borg,Sebastian Ofner
20251014,Hard,Tomas Martin Etcheverry,Mark Lajal
20251014,Hard,Kamil Majchrzak,Filip Misolic
20251014,Hard,Marin Cilic,Nicolai Budkov Kjaer
20251014,Hard,Elias Ymer,Mikael Ymer
20251014,Hard,Matteo Berrettini,Giulio Zeppieri
20251015,Hard,Aleksandar Kovacevic,Camilo Ugo Carabelli
20251015,Hard,Lorenzo Sonego,Arthur Fery
20251015,Hard,Marton Fucsovics,Jesper de Jong
20251015,Hard,Sebastian Korda,Kamil Majchrzak
20251015,Hard,Casper Ruud,Marin Cilic
20251015,Hard,Denis Shapovalov,Leo Borg
20251016,Hard,Lorenzo Sonego,Aleksandar Kovacevic
20251016,Hard,Tomas Martin Etcheverry,Miomir Kecmanovic
20251016,Hard,Ugo Humbert,Matteo Berrettini
20251016,Hard,Holger Rune,Marton Fucsovics
20251016,Hard,Elias Ymer,Jacob Fearnley
20251017,Hard,Ugo Humbert,Lorenzo Sonego
20251017,Hard,Holger Rune,Tomas Martin Etcheverry
20251017,Hard,Casper Ruud,Sebastian Korda
20251017,Hard,Denis Shapovalov,Elias Ymer
20251018,Hard,Ugo Humbert,Holger Rune
20251018,Hard,Casper Ruud,Denis Shapovalov
20251019,Hard,Casper Ruud,Ugo Humbert
20251011,Hard,Rinky Hijikata,Jakub Paul
20251011,Hard,Ugo Blanchet,Ilia Simakin
20251011,Hard,Titouan Droguet,August Holmgren
20251011,Hard,James Duckworth,Saba Purtseladze
20251011,Hard,Marko Topo,Billy Harris
20251011,Hard,Mikhail Kukushkin,Taro Daniel
20251011,Hard,Marc-Andrea Huesler,Liam Draxl
20251011,Hard,Bernard Tomic,Denis Yevseyev
20251012,Hard,Ugo Blanchet,Rinky Hijikata
20251012,Hard,Marko Topo,Titouan Droguet
20251012,Hard,Bernard Tomic,Marc-Andrea Huesler
20251012,Hard,James Duckworth,Mikhail Kukushkin
20251013,Hard,Fabian Marozsan,Luca Nardi
20251013,Hard,Gabriel Diallo,Amir Omarkhanov
20251013,Hard,James Duckworth,Ugo Blanchet
20251013,Hard,Corentin Moutet,Bernard Tomic
20251014,Hard,Aleksandar Vukic,Marko Topo
20251014,Hard,Adam Walton,Tristan Schoolkate
20251014,Hard,Rinky Hijikata,Timofey Skatov
20251014,Hard,Brandon Nakashima,Hamad Medjedovic
20251014,Hard,Aleksandr Shevchenko,Laslo Djere
20251015,Hard,Jan-Lennard Struff,Mackenzie McDonald
20251015,Hard,Shintaro Mochizuki,Arthur Cazaux
20251015,Hard,James Duckworth,Gabriel Diallo
20251015,Hard,Alex Michelsen,Beibit Zhukayev
20251015,Hard,Corentin Moutet,Aleksandr Shevchenko
20251015,Hard,Flavio Cobolli,Rinky Hijikata
20251015,Hard,Fabian Marozsan,Brandon Nakashima
20251016,Hard,Alex Michelsen,Aleksandar Vukic
20251016,Hard,Shintaro Mochizuki,Luciano Darderi
20251016,Hard,Daniil Medvedev,Adam Walton
20251016,Hard,Jan-Lennard Struff,Karen Khachanov
20251017,Hard,James Duckworth,Flavio Cobolli
20251017,Hard,Daniil Medvedev,Fabian Marozsan
20251017,Hard,Alex Michelsen,Shintaro Mochizuki
20251017,Hard,Corentin Moutet,Jan-Lennard Struff
20251018,Hard,Daniil Medvedev,James Duckworth
20251018,Hard,Corentin Moutet,Alex Michelsen
20251019,Hard,Daniil Medvedev,Corentin Moutet
20251012,Hard,Pierre-Hugues Herbert,Jurij Rodionov
20251012,Hard,Nikoloz Basilashvili,Alessio Basile
20251012,Hard,Eliot Spizzirri,Zsombor Piros
20251012,Hard,Alexander Blockx,Gauthier Onclin
20251012,Hard,Valentin Royer,Daniel Merida
20251012,Hard,Tibo Colson,Jaime Faria
20251012,Hard,Yannick Hanfmann,Calvin Hemery
20251012,Hard,Gilles Arnaud Bailly,Marco Trungelliti
20251013,Hard,Eliot Spizzirri,Alexander Blockx
20251013,Hard,Nikoloz Basilashvili,Pierre-Hugues Herbert
20251013,Hard,Gilles Arnaud Bailly,Valentin Royer
20251013,Hard,Yannick Hanfmann,Tibo Colson
20251013,Hard,Marcos Giron,Mattia Bellucci
20251013,Hard,Benjamin Bonzi,Reilly Opelka
20251014,Hard,Gilles Arnaud Bailly,Daniel Altmaier
20251014,Hard,Eliot Spizzirri,Pedro Martinez
20251014,Hard,Valentin Royer,Sebastian Baez
20251014,Hard,Giovanni Mpetshi Perricard,Emil Ruusuvuori
20251014,Hard,Francisco Comesana,David Goffin
20251014,Hard,Raphael Collignon,Zizou Bergs
20251014,Hard,Botic Van De Zandschulp,Joao Fonseca
20251015,Hard,Nikoloz Basilashvili,Quentin Halys
20251015,Hard,Damir Dzumhur,Federico Cina
20251015,Hard,Yannick Hanfmann,Matteo Arnaldi
20251015,Hard,Benjamin Bonzi,Valentin Royer
20251015,Hard,Jiri Lehecka,Gilles Arnaud Bailly
20251015,Hard,Raphael Collignon,Francisco Comesana
20251015,Hard,Alejandro Davidovich Fokina,Marcos Giron
20251016,Hard,Giovanni Mpetshi Perricard,Nikoloz Basilashvili
20251016,Hard,Felix Auger-Aliassime,Damir Dzumhur
20251016,Hard,Lorenzo Musetti,Yannick Hanfmann
20251016,Hard,Eliot Spizzirri,Botic Van De Zandschulp
20251017,Hard,Jiri Lehecka,Benjamin Bonzi
20251017,Hard,Giovanni Mpetshi Perricard,Lorenzo Musetti
20251017,Hard,Felix Auger-Aliassime,Eliot Spizzirri
20251017,Hard,Raphael Collignon,Alejandro Davidovich Fokina
20251018,Hard,Jiri Lehecka,Giovanni Mpetshi Perricard
20251018,Hard,Felix Auger-Aliassime,Raphael Collignon
20251019,Hard,Felix Auger-Aliassime,Jiri Lehecka
20251018,Hard,Mackenzie McDonald,Terence Atmane
20251018,Hard,Ethan Quinn,Vit Kopriva
20251018,Hard,Matteo Arnaldi,Jesper de Jong
20251018,Hard,Aleksandar Kovacevic,Lukas Neumayer
20251018,Hard,Damir Dzumhur,Aleksandar Vukic
20251018,Hard,Tristan Schoolkate,Lukas Klein
20251018,Hard,Hamad Medjedovic,Joel Josef Schwaerzler
20251018,Hard,Jacob Fearnley,Dalibor Svrcina
20251019,Hard,Aleksandar Kovacevic,Mackenzie McDonald
20251019,Hard,Damir Dzumhur,Ethan Quinn
20251019,Hard,Matteo Arnaldi,Tristan Schoolkate
20251019,Hard,Jacob Fearnley,Hamad Medjedovic
20251020,Hard,Brandon Nakashima,Luciano Darderi
20251020,Hard,Alexander Bublik,Alejandro Tabilo
20251020,Hard,Matteo Arnaldi,Aleksandar Kovacevic
20251020,Hard,Alex de Minaur,Jurij Rodionov
20251020,Hard,Tallon Griekspoor,Karen Khachanov
20251021,Hard,Filip Misolic,Camilo Ugo Carabelli
20251021,Hard,Cameron Norrie,Andrey Rublev
20251021,Hard,Tomas Martin Etcheverry,Nicolai Budkov Kjaer
20251021,Hard,Francisco Cerundolo,Alex Michelsen
20251021,Hard,Lorenzo Musetti,Hamad Medjedovic
20251021,Hard,Alexander Zverev,Jacob Fearnley
20251022,Hard,Flavio Cobolli,Tomas Machac
20251022,Hard,Matteo Berrettini,Alexei Popyrin
20251022,Hard,Corentin Moutet,Damir Dzumhur
20251022,Hard,Daniil Medvedev,Nuno Borges
20251022,Hard,Tallon Griekspoor,Brandon Nakashima
20251022,Hard,Jannik Sinner,Daniel Altmaier
20251022,Hard,Alex de Minaur,Filip Misolic
20251023,Hard,Matteo Berrettini,Cameron Norrie
20251023,Hard,Corentin Moutet,Daniil Medvedev
20251023,Hard,Alexander Bublik,Francisco Cerundolo
20251023,Hard,Alexander Zverev,Matteo Arnaldi
20251023,Hard,Jannik Sinner,Flavio Cobolli
20251023,Hard,Lorenzo Musetti,Tomas Martin Etcheverry
20251024,Hard,Alex de Minaur,Matteo Berrettini
20251024,Hard,Alexander Zverev,Tallon Griekspoor
20251024,Hard,Jannik Sinner,Alexander Bublik
20251024,Hard,Lorenzo Musetti,Corentin Moutet
20251025,Hard,Jannik Sinner,Alex de Minaur
20251025,Hard,Alexander Zverev,Lorenzo Musetti
20251026,Hard,Jannik Sinner,Alexander Zverev
20251018,Hard,Kamil Majchrzak,Pedro Martinez
20251018,Hard,Valentin Royer,Marc-Andrea Huesler
20251018,Hard,Remy Bertola,Adrian Mannarino
20251018,Hard,Quentin Halys,Aleksandr Shevchenko
20251018,Hard,David Goffin,Francisco Comesana
20251018,Hard,Reilly Opelka,Mika Brunold
20251018,Hard,Marin Cilic,Adam Walton
20251018,Hard,Botic Van De Zandschulp,Mattia Bellucci
20251019,Hard,Kamil Majchrzak,Valentin Royer
20251019,Hard,Remy Bertola,Quentin Halys
20251019,Hard,Reilly Opelka,Botic Van De Zandschulp
20251019,Hard,Marin Cilic,David Goffin
20251020,Hard,Jenson Brooksby,Alexandre Muller
20251020,Hard,Alejandro Davidovich Fokina,Lorenzo Sonego
20251020,Hard,Jaume Munar,Remy Bertola
20251020,Hard,Jakub Mensik,Henry Bernet
20251021,Hard,Reilly Opelka,Sebastian Baez
20251021,Hard,Marin Cilic,David Goffin
20251021,Hard,Valentin Royer,Raphael Collignon
20251021,Hard,Joao Fonseca,Giovanni Mpetshi Perricard
20251021,Hard,Denis Shapovalov,Marcos Giron
20251021,Hard,Ben Shelton,Kamil Majchrzak
20251021,Hard,Stan Wawrinka,Miomir Kecmanovic
20251022,Hard,Botic Van De Zandschulp,Jiri Lehecka
20251022,Hard,Ugo Humbert,Sebastian Korda
20251022,Hard,Casper Ruud,Quentin Halys
20251022,Hard,Felix Auger-Aliassime,Gabriel Diallo
20251022,Hard,Taylor Fritz,Valentin Vacherot
20251022,Hard,Joao Fonseca,Jakub Mensik
20251022,Hard,Alejandro Davidovich Fokina,Jenson Brooksby
20251023,Hard,Felix Auger-Aliassime,Marin Cilic
20251023,Hard,Denis Shapovalov,Valentin Royer
20251023,Hard,Jaume Munar,Ben Shelton
20251023,Hard,Reilly Opelka,Botic Van De Zandschulp
20251023,Hard,Casper Ruud,Stan Wawrinka
20251023,Hard,Ugo Humbert,Taylor Fritz
20251024,Hard,Jaume Munar,Felix Auger-Aliassime
20251024,Hard,Joao Fonseca,Denis Shapovalov
20251024,Hard,Ugo Humbert,Reilly Opelka
20251024,Hard,Alejandro Davidovich Fokina,Casper Ruud
20251025,Hard,Joao Fonseca,Jaume Munar
20251025,Hard,Alejandro Davidovich Fokina,Ugo Humbert
20251026,Hard,Joao Fonseca,Alejandro Davidovich Fokina
20251025,Hard,Ethan Quinn,Ugo Blanchet
20251025,Hard,Valentin Royer,Pierre-Hugues Herbert
20251025,Hard,Botic Van De Zandschulp,Jenson Brooksby
20251025,Hard,Aleksandar Kovacevic,Kyrian Jacquet
20251025,Hard,Damir Dzumhur,Quentin Halys
20251025,Hard,Sebastian Korda,Vit Kopriva
20251025,Hard,Francisco Comesana,Luca Van Assche
20251025,Hard,Jesper de Jong,Kamil Majchrzak
20251025,Hard,Aleksandar Vukic,Adam Walton
20251025,Hard,David Goffin,Hamad Medjedovic
20251025,Hard,Jacob Fearnley,Matteo Arnaldi
20251025,Hard,Tomas Martin Etcheverry,Pedro Martinez
20251025,Hard,Yannick Hanfmann,Adrian Mannarino
20251025,Hard,Reilly Opelka,Mattia Bellucci
20251026,Hard,Sebastian Korda,Valentin Royer
20251026,Hard,Ethan Quinn,Botic Van De Zandschulp
20251026,Hard,Damir Dzumhur,Aleksandar Kovacevic
20251026,Hard,Francisco Comesana,David Goffin
20251026,Hard,Jacob Fearnley,Yannick Hanfmann
20251026,Hard,Aleksandar Vukic,Reilly Opelka
20251026,Hard,Tomas Martin Etcheverry,Jesper de Jong
20251027,Hard,Daniel Altmaier,Marcos Giron
20251027,Hard,Arthur Cazaux,Luciano Darderi
20251027,Hard,Flavio Cobolli,Tomas Machac
20251027,Hard,Cameron Norrie,Sebastian Baez
20251027,Hard,Learner Tien,Nuno Borges
20251027,Hard,Arthur Rinderknech,Fabian Marozsan
20251027,Hard,Aleksandar Vukic,Terence Atmane
20251027,Hard,Miomir Kecmanovic,Aleksandar Kovacevic
20251027,Hard,Francisco Cerundolo,Damir Dzumhur
20251027,Hard,Andrey Rublev,Jacob Fearnley
20251027,Hard,Alexander Bublik,Alexei Popyrin
20251027,Hard,Zizou Bergs,Alex Michelsen
20251027,Hard,Lorenzo Sonego,Sebastian Korda
20251027,Hard,Alexandre Muller,Brandon Nakashima
20251027,Hard,Grigor Dimitrov,Giovanni Mpetshi Perricard
20251027,Hard,Karen Khachanov,Ethan Quinn
20251028,Hard,Felix Auger-Aliassime,Francisco Comesana
20251028,Hard,Gabriel Diallo,Tallon Griekspoor
20251028,Hard,Camilo Ugo Carabelli,Tomas Martin Etcheverry
20251028,Hard,Valentin Vacherot,Jiri Lehecka
20251028,Hard,Corentin Moutet,Reilly Opelka
20251028,Hard,Joao Fonseca,Denis Shapovalov
20251028,Hard,Daniil Medvedev,Jaume Munar
20251028,Hard,Alejandro Davidovich Fokina,Valentin Royer
20251028,Hard,Ben Shelton,Flavio Cobolli
20251028,Hard,Cameron Norrie,Carlos Alcaraz
20251028,Hard,Andrey Rublev,Learner Tien
20251028,Hard,Taylor Fritz,Aleksandar Vukic
20251029,Hard,Daniel Altmaier,Casper Ruud
20251029,Hard,Valentin Vacherot,Arthur Rinderknech
20251029,Hard,Francisco Cerundolo,Miomir Kecmanovic
20251029,Hard,Felix Auger-Aliassime,Alexandre Muller
20251029,Hard,Daniil Medvedev,Grigor Dimitrov
20251029,Hard,Alexander Zverev,Camilo Ugo Carabelli
20251029,Hard,Alejandro Davidovich Fokina,Arthur Cazaux
20251029,Hard,Jannik Sinner,Zizou Bergs
20251029,Hard,Lorenzo Sonego,Lorenzo Musetti
20251029,Hard,Alexander Bublik,Corentin Moutet
20251029,Hard,Alex de Minaur,Gabriel Diallo
20251029,Hard,Karen Khachanov,Joao Fonseca
20251030,Hard,Valentin Vacherot,Cameron Norrie
20251030,Hard,Felix Auger-Aliassime,Daniel Altmaier
20251030,Hard,Ben Shelton,Andrey Rublev
20251030,Hard,Alexander Bublik,Taylor Fritz
20251030,Hard,Alex de Minaur,Karen Khachanov
20251030,Hard,Daniil Medvedev,Lorenzo Sonego
20251030,Hard,Jannik Sinner,Francisco Cerundolo
20251030,Hard,Alexander Zverev,Alejandro Davidovich Fokina
20251031,Hard,Felix Auger-Aliassime,Valentin Vacherot
20251031,Hard,Alexander Bublik,Alex de Minaur
20251031,Hard,Jannik Sinner,Ben Shelton
20251031,Hard,Alexander Zverev,Daniil Medvedev
20251101,Hard,Felix Auger-Aliassime,Alexander Bublik
20251101,Hard,Jannik Sinner,Alexander Zverev
20251102,Hard,Jannik Sinner,Felix Auger-Aliassime
20251101,Hard,Jan Choinski,Harold Mayot
20251101,Hard,Kyrian Jacquet,Andrea Pellegrino
20251101,Hard,Vitaliy Sachko,Aleksandr Shevchenko
20251101,Hard,Luca Van Assche,Billy Harris
20251101,Hard,Clement Tabur,Nicolai Budkov Kjaer
20251101,Hard,Moez Echargui,Tom Paris
20251101,Hard,Dan Added,Tristan Schoolkate
20251101,Hard,Francesco Passaro,Arthur Bouquier
20251102,Hard,Clement Tabur,Vitaliy Sachko
20251102,Hard,Jan Choinski,Kyrian Jacquet
20251102,Hard,Francesco Passaro,Dan Added
20251102,Hard,Luca Van Assche,Moez Echargui
20251102,Hard,Arthur Cazaux,Adrian Mannarino
20251102,Hard,Hugo Gaston,Terence Atmane
20251103,Hard,Learner Tien,Ugo Blanchet
20251103,Hard,Lorenzo Sonego,Jan Choinski
20251103,Hard,Clement Tabur,Aleksandar Kovacevic
20251103,Hard,Vitaliy Sachko,Giovanni Mpetshi Perricard
20251103,Hard,Cameron Norrie,Valentin Royer
20251103,Hard,Matteo Berrettini,Quentin Halys
20251104,Hard,Kyrian Jacquet,Luca Van Assche
20251104,Hard,Daniel Altmaier,Arthur Rinderknech
20251104,Hard,Alexander Blockx,Francesco Passaro
20251104,Hard,Aleksandar Vukic,Corentin Moutet
20251104,Hard,Lorenzo Sonego,Flavio Cobolli
20251104,Hard,Cameron Norrie,Arthur Cazaux
20251105,Hard,Kyrian Jacquet,Dan Added
20251105,Hard,Clement Tabur,Alexander Blockx
20251105,Hard,Learner Tien,Moez Echargui
20251105,Hard,Daniel Altmaier,Hugo Gaston
20251105,Hard,Vitaliy Sachko,Alexander Bublik
20251105,Hard,Matteo Berrettini,Aleksandar Vukic
20251106,Hard,Cameron Norrie,Kyrian Jacquet
20251106,Hard,Lorenzo Sonego,Daniel Altmaier
20251106,Hard,Learner Tien,Matteo Berrettini
20251106,Hard,Vitaliy Sachko,Clement Tabur
20251107,Hard,Cameron Norrie,Lorenzo Sonego
20251107,Hard,Learner Tien,Vitaliy Sachko
20251108,Hard,Learner Tien,Cameron Norrie
20251101,Hard,Alex Molcan,Filip Misolic
20251101,Hard,Yannick Hanfmann,Lukas Klein
20251101,Hard,Shintaro Mochizuki,Pavlos Tsitsipas
20251101,Hard,Mackenzie McDonald,Marco Trungelliti
20251101,Hard,Henry Bernet,Thiago Agustin Tirante
20251101,Hard,Vit Kopriva,Jaime Faria
20251101,Hard,Jan-Lennard Struff,Mark Lajal
20251101,Hard,Eliot Spizzirri,Chun-Hsin Tseng
20251102,Hard,Yannick Hanfmann,Alex Molcan
20251102,Hard,Mackenzie McDonald,Shintaro Mochizuki
20251102,Hard,Jan-Lennard Struff,Henry Bernet
20251102,Hard,Eliot Spizzirri,Vit Kopriva
20251102,Hard,Alejandro Tabilo,Adam Walton
20251102,Hard,Nuno Borges,Stefanos Sakellaridis
20251102,Hard,Sebastian Korda,Alexei Popyrin
20251103,Hard,Damir Dzumhur,Jacob Fearnley
20251103,Hard,Eliot Spizzirri,Laslo Djere
20251103,Hard,Miomir Kecmanovic,Kamil Majchrzak
20251103,Hard,Stan Wawrinka,Botic Van De Zandschulp
20251103,Hard,Alexandre Muller,Jan-Lennard Struff
20251103,Hard,Vit Kopriva,Reilly Opelka
20251104,Hard,Tomas Martin Etcheverry,Mackenzie McDonald
20251104,Hard,Yannick Hanfmann,Ivan Ivanov
20251104,Hard,Marcos Giron,Pedro Martinez
20251104,Hard,Sebastian Korda,Damir Dzumhur
20251104,Hard,Novak Djokovic,Alejandro Tabilo
20251104,Hard,Nuno Borges,Eliot Spizzirri
20251105,Hard,Miomir Kecmanovic,Luciano Darderi
20251105,Hard,Yannick Hanfmann,Vit Kopriva
20251105,Hard,Alexandre Muller,Tomas Martin Etcheverry
20251105,Hard,Lorenzo Musetti,Stan Wawrinka
20251105,Hard,Marcos Giron,Brandon Nakashima
20251106,Hard,Sebastian Korda,Miomir Kecmanovic
20251106,Hard,Lorenzo Musetti,Alexandre Muller
20251106,Hard,Novak Djokovic,Nuno Borges
20251106,Hard,Yannick Hanfmann,Marcos Giron
20251107,Hard,Novak Djokovic,Yannick Hanfmann
20251107,Hard,Lorenzo Musetti,Sebastian Korda
20251108,Hard,Novak Djokovic,Lorenzo Musetti
20251109,Hard,Carlos Alcaraz,Alex de Minaur
20251109,Hard,Alexander Zverev,Ben Shelton
20251110,Hard,Taylor Fritz,Lorenzo Musetti
20251110,Hard,Jannik Sinner,Felix Auger-Aliassime
20251111,Hard,Carlos Alcaraz,Taylor Fritz
20251111,Hard,Lorenzo Musetti,Alex de Minaur
20251112,Hard,Felix Auger-Aliassime,Ben Shelton
20251112,Hard,Jannik Sinner,Alexander Zverev
20251113,Hard,Alex de Minaur,Taylor Fritz
20251113,Hard,Carlos Alcaraz,Lorenzo Musetti
20251114,Hard,Jannik Sinner,Ben Shelton
20251114,Hard,Felix Auger-Aliassime,Alexander Zverev
20251115,Hard,Jannik Sinner,Alex de Minaur
20251115,Hard,Carlos Alcaraz,Felix Auger-Aliassime
20251116,Hard,Jannik Sinner,Carlos Alcaraz
20251217,Hard,Nishesh Basavareddy,Dino Prizmic
20251217,Hard,Alexander Blockx,Justin Engel
20251217,Hard,Rafael Jodar,Learner Tien
20251217,Hard,Nicolai Budkov Kjaer,Martin Landaluce
20251218,Hard,Dino Prizmic,Justin Engel
20251218,Hard,Alexander Blockx,Nishesh Basavareddy
20251218,Hard,Nicolai Budkov Kjaer,Rafael Jodar
20251218,Hard,Learner Tien,Martin Landaluce
20251219,Hard,Nishesh Basavareddy,Justin Engel
20251219,Hard,Alexander Blockx,Dino Prizmic
20251219,Hard,Rafael Jodar,Martin Landaluce
20251219,Hard,Learner Tien,Nicolai Budkov Kjaer
20251220,Hard,Alexander Blockx,Nicolai Budkov Kjaer
20251220,Hard,Learner Tien,Nishesh Basavareddy
20251221,Hard,Learner Tien,Alexander Blockx
20260102,Hard,Rebecca Sramkova,Lizette Cabrera
20260102,Hard,Katie Volynets,Rebeka Masarova
20260102,Hard,Maria Timofeeva,Antonia Ruzic
20260102,Hard,Anna Bondar,Anhelina Kalinina
20260102,Hard,Kamilla Rakhimova,Astra Sharma
20260102,Hard,Aliaksandra Sasnovich,Viktoriya Tomova
20260102,Hard,Zhang Shuai,Fiona Ferro
20260102,Hard,Taylah Preston,Oksana Selekhmeteva
20260102,Hard,Yulia Putintseva,Priscilla Hon
20260102,Hard,Zeynep Sonmez,Victoria Jimenez Kasintseva
20260102,Hard,Olivia Gadecki,Anastasia Zakharova
20260102,Hard,Elena-Gabriela Ruse,Alana Subasic
20260103,Hard,Anna Bondar,Katie Volynets
20260103,Hard,Aliaksandra Sasnovich,Maria Timofeeva
20260103,Hard,Zhang Shuai,Taylah Preston
20260103,Hard,Rebecca Sramkova,Kamilla Rakhimova
20260103,Hard,Olivia Gadecki,Yulia Putintseva
20260103,Hard,Elena-Gabriela Ruse,Zeynep Sonmez
